/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_20_702.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_20_702.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_20_702.jpg, 0, 0, 0, 7.82291E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_20_805.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_20_805.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_20_805.jpg, 0, 0, 0, 7.873445E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_20_906.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_20_906.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_20_906.jpg, 0, 0, 0, 7.826368E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_21_009.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_21_009.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_21_009.jpg, 0, 0, 0, 7.805817E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_21_112.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_21_112.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_21_112.jpg, 0, 0, 0, 7.784191E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_21_213.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_21_213.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_21_213.jpg, 0, 0, 0, 7.907398E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_21_319.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_21_319.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_21_319.jpg, 0, 0, 0, 7.805375E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_21_423.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_21_423.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_21_423.jpg, 0, 0, 0, 7.860357E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_21_526.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_21_526.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_21_526.jpg, 0, 0, 0, 7.800814E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_21_626.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_21_626.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_21_626.jpg, 0, 0, 0, 8.025834E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_21_730.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_21_730.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_21_730.jpg, 0, 0, 0, 7.817223E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_21_835.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_21_835.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_21_835.jpg, 0, 0, 0, 7.861482E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_21_938.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_21_938.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_21_938.jpg, 0, 0, 0, 7.78578E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_22_039.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_22_039.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_22_039.jpg, 0, 0, 0, 7.835192E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_22_139.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_22_139.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_22_139.jpg, 0, 0, 0, 7.814392E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_22_242.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_22_242.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_22_242.jpg, 0, 0, 0, 7.804143E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_22_346.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_22_346.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_22_346.jpg, 0, 0, 0, 7.830178E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_22_452.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_22_452.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_22_452.jpg, 0, 0, 0, 7.884082E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_22_552.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_22_552.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_22_552.jpg, 0, 0, 0, 7.789736E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_22_653.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_22_653.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_22_653.jpg, 0, 0, 0, 7.814984E-05
/Users/yaphet/Desktop/Data/IMG/center_2022_06_28_08_47_22_756.jpg, /Users/yaphet/Desktop/Data/IMG/left_2022_06_28_08_47_22_756.jpg, /Users/yaphet/Desktop/Data/IMG/right_2022_06_28_08_47_22_756.jpg, 0, 0, 0, 7.821837E-05
